attempt_uid,source_id,run_id,crate,model,target_id,target_fqn,node_id,attempt,func_key,resolution_path,rule_resolved,final_resolved,error_codes,difficulty_bucket,batch_id,strict_success,normalized_success,normalized_status,frozen_status
humantime_rugae_hybrid4_humantime_replay::ht_007::1,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_007,<wrapper::Duration as std::str::FromStr>::from_str,ht_007,1,<wrapper::Duration as std::str::FromStr>::from_str,unresolved,False,False,"E0308,E0433",multi_supported_only,humantime_rugae_hybrid4_humantime_replay::batch_0002,False,False,normalized_unresolved,frozen_unresolved
humantime_rugae_hybrid4_humantime_replay::ht_007::2,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_007,<wrapper::Duration as std::str::FromStr>::from_str,ht_007,2,<wrapper::Duration as std::str::FromStr>::from_str,unresolved,False,False,E0432,single_error,humantime_rugae_hybrid4_humantime_replay::batch_0003,False,False,normalized_unresolved,frozen_cleared
humantime_rugae_hybrid4_humantime_replay::ht_019::1,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_019,date::is_leap_year,ht_019,1,date::is_leap_year,rule,True,True,E0432,single_error,humantime_rugae_hybrid4_humantime_replay::batch_0004,False,True,normalized_resolved,frozen_cleared
humantime_rugae_hybrid4_humantime_replay::ht_019::2,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_019,date::is_leap_year,ht_019,2,date::is_leap_year,rule,True,True,E0432,single_error,humantime_rugae_hybrid4_humantime_replay::batch_0005,False,True,normalized_resolved,frozen_cleared
humantime_rugae_hybrid4_humantime_replay::ht_021::1,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_021,date::parse_rfc3339_weak,ht_021,1,date::parse_rfc3339_weak,rule,True,True,E0432,single_error,humantime_rugae_hybrid4_humantime_replay::batch_0006,True,True,normalized_resolved,frozen_cleared
humantime_rugae_hybrid4_humantime_replay::ht_027::1,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,1,duration::Parser::<'a>::parse_first_char,unresolved,False,False,"E0277,E0308",multi_mixed,humantime_rugae_hybrid4_humantime_replay::batch_0007,False,False,normalized_unresolved,frozen_unresolved
humantime_rugae_hybrid4_humantime_replay::ht_030::1,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_030,duration::item,ht_030,1,duration::item,full,False,True,E0432,single_error,humantime_rugae_hybrid4_humantime_replay::batch_0008,True,True,normalized_resolved,frozen_cleared
humantime_rugae_hybrid4_humantime_replay::ht_030::2,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_030,duration::item,ht_030,2,duration::item,full,False,True,E0308,single_error,humantime_rugae_hybrid4_humantime_replay::batch_0009,True,True,normalized_resolved,frozen_cleared
humantime_rugae_hybrid4_humantime_replay::ht_031::1,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_031,duration::item_plural,ht_031,1,duration::item_plural,unresolved,False,False,E0599,single_error,humantime_rugae_hybrid4_humantime_replay::batch_0010,False,False,normalized_unresolved,frozen_unresolved
humantime_rugae_hybrid4_humantime_replay::ht_031::2,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_031,duration::item_plural,ht_031,2,duration::item_plural,unresolved,False,False,E0658,single_error,humantime_rugae_hybrid4_humantime_replay::batch_0011,False,False,normalized_unresolved,frozen_unresolved
humantime_rustyunit_humantime_replay::ht_007::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_007,<wrapper::Duration as std::str::FromStr>::from_str,ht_007,1,<wrapper::Duration as std::str::FromStr>::from_str,full,False,True,E0425,single_error,humantime_rustyunit_humantime_replay::batch_0001,True,True,normalized_resolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_007::2,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_007,<wrapper::Duration as std::str::FromStr>::from_str,ht_007,2,<wrapper::Duration as std::str::FromStr>::from_str,full,False,True,E0425,single_error,humantime_rustyunit_humantime_replay::batch_0002,True,True,normalized_resolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_012::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_012,<wrapper::Timestamp as std::str::FromStr>::from_str,ht_012,1,<wrapper::Timestamp as std::str::FromStr>::from_str,full,False,True,E0425,single_error,humantime_rustyunit_humantime_replay::batch_0003,True,True,normalized_resolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_012::2,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_012,<wrapper::Timestamp as std::str::FromStr>::from_str,ht_012,2,<wrapper::Timestamp as std::str::FromStr>::from_str,unresolved,False,False,E0432,single_error,humantime_rustyunit_humantime_replay::batch_0004,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_015::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_015,date::format_rfc3339_micros,ht_015,1,date::format_rfc3339_micros,unresolved,False,False,E0369,single_error,humantime_rustyunit_humantime_replay::batch_0005,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_015::2,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_015,date::format_rfc3339_micros,ht_015,2,date::format_rfc3339_micros,unresolved,False,False,"E0369,E0432",multi_mixed,humantime_rustyunit_humantime_replay::batch_0006,False,False,normalized_unresolved,frozen_unresolved
humantime_rustyunit_humantime_replay::ht_016::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_016,date::format_rfc3339_millis,ht_016,1,date::format_rfc3339_millis,unresolved,False,False,E0369,single_error,humantime_rustyunit_humantime_replay::batch_0007,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_016::2,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_016,date::format_rfc3339_millis,ht_016,2,date::format_rfc3339_millis,unresolved,False,False,E0369,single_error,humantime_rustyunit_humantime_replay::batch_0008,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_018::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_018,date::format_rfc3339_seconds,ht_018,1,date::format_rfc3339_seconds,unresolved,False,False,E0369,single_error,humantime_rustyunit_humantime_replay::batch_0009,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_018::2,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_018,date::format_rfc3339_seconds,ht_018,2,date::format_rfc3339_seconds,unresolved,False,False,E0369,single_error,humantime_rustyunit_humantime_replay::batch_0010,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_019::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_019,date::is_leap_year,ht_019,1,date::is_leap_year,unresolved,False,False,E0432,single_error,humantime_rustyunit_humantime_replay::batch_0011,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_024::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_024,duration::FormattedDuration::get_ref,ht_024,1,duration::FormattedDuration::get_ref,unresolved,False,False,E0659,single_error,humantime_rustyunit_humantime_replay::batch_0012,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_026::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_026,duration::Parser::<'a>::parse,ht_026,1,duration::Parser::<'a>::parse,unresolved,False,False,"E0308,E0599",multi_supported_only,humantime_rustyunit_humantime_replay::batch_0013,False,False,normalized_unresolved,frozen_unresolved
humantime_rustyunit_humantime_replay::ht_026::2,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_026,duration::Parser::<'a>::parse,ht_026,2,duration::Parser::<'a>::parse,unresolved,False,False,"E0308,E0599",multi_supported_only,humantime_rustyunit_humantime_replay::batch_0014,False,False,normalized_unresolved,frozen_unresolved
humantime_rustyunit_humantime_replay::ht_028::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_028,duration::Parser::<'a>::parse_unit,ht_028,1,duration::Parser::<'a>::parse_unit,unresolved,False,False,NO_CODE,single_error,humantime_rustyunit_humantime_replay::batch_0015,False,False,normalized_unresolved,no_frozen
humantime_rustyunit_humantime_replay::ht_028::2,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_028,duration::Parser::<'a>::parse_unit,ht_028,2,duration::Parser::<'a>::parse_unit,unresolved,False,False,E0433,single_error,humantime_rustyunit_humantime_replay::batch_0016,False,True,normalized_resolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_030::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_030,duration::item,ht_030,1,duration::item,unresolved,False,False,E0432,single_error,humantime_rustyunit_humantime_replay::batch_0017,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_030::2,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_030,duration::item,ht_030,2,duration::item,unresolved,False,False,E0308,single_error,humantime_rustyunit_humantime_replay::batch_0018,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_031::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_031,duration::item_plural,ht_031,1,duration::item_plural,unresolved,False,False,E0308,single_error,humantime_rustyunit_humantime_replay::batch_0019,False,False,normalized_unresolved,frozen_cleared
humantime_rustyunit_humantime_replay::ht_031::2,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_031,duration::item_plural,ht_031,2,duration::item_plural,unresolved,False,False,"E0599,E0658",multi_mixed,humantime_rustyunit_humantime_replay::batch_0020,False,False,normalized_unresolved,frozen_unresolved
humantime_rustyunit_humantime_replay::ht_032::1,rustyunit_humantime_replay,humantime_rustyunit_humantime_replay,humantime,gpt-3.5-turbo-16k-0613,ht_032,duration::parse_duration,ht_032,1,duration::parse_duration,unresolved,False,False,"E0252,E0255",multi_unsupported_only,humantime_rustyunit_humantime_replay::batch_0021,False,False,normalized_unresolved,frozen_unresolved
