run_id,node_id,attempt_count,final_resolved,resolution_path
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,specialized::State::finalize,1,True,rule
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,specialized::State::new,1,True,rule
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,specialized::State::reset,1,True,rule
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,specialized::State::update,4,True,rule
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,<SizeLimitedFmtAdapter<F> as core::fmt::Write>::write_str,2,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,Demangle::<'a>::as_str,4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,legacy::demangle,2,True,rule
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::HexNibbles::<'s>::try_parse_str_chars,4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::HexNibbles::<'s>::try_parse_str_chars::{closure#2}::{closure#0}::utf8_len_from_first_byte,3,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::HexNibbles::<'s>::try_parse_uint,1,True,rule
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Ident::<'s>::punycode_decode,4,True,rule
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Ident::<'s>::try_small_punycode_decode,4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::ParseError::message,1,True,rule
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::backref,1,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::digit_10,4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::digit_62,4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::disambiguator,4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::eat,4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::hex_nibbles,4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::ident,4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::integer_62,4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::namespace,4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::next,4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::opt_integer_62,4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::peek,4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::pop_depth,4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,v0::Parser::<'s>::push_depth,4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::eat",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::in_binder",4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::pop_depth",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print",4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_backref",4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_const",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_const_str_literal",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_const_uint",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_dyn_trait",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_generic_arg",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_lifetime_from_index",4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_pat",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_path",4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_path_maybe_open_generics",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_quoted_escaped_chars",4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_sep_list",4,True,full
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::print_type",4,False,unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,"v0::Printer::<'a, 'b, 's>::skipping_printing",4,True,full
ryu_gemini-2.5-flash-nothinking_20251127_013142,<buffer::Buffer as core::clone::Clone>::clone,2,True,rule
ryu_gemini-2.5-flash-nothinking_20251127_013142,<buffer::Buffer as core::default::Default>::default,1,True,full
ryu_gemini-2.5-flash-nothinking_20251127_013142,<f64 as buffer::Sealed>::write_to_ryu_buffer,1,True,full
ryu_gemini-2.5-flash-nothinking_20251127_013142,buffer::Buffer::format,1,True,rule
ryu_gemini-2.5-flash-nothinking_20251127_013142,buffer::Buffer::format_finite,1,True,rule
ryu_gemini-2.5-flash-nothinking_20251127_013142,d2s::d2d,2,True,rule
ryu_gemini-2.5-flash-nothinking_20251127_013142,pretty::format32,2,False,unresolved
ryu_gemini-2.5-flash-nothinking_20251127_013142,pretty::format64,2,False,unresolved
ryu_gemini-2.5-flash-nothinking_20251127_013142,pretty::mantissa::write_mantissa_long,2,True,rule
semver_gemini-2.5-flash-nothinking_20251127_013324,<identifier::Identifier as std::cmp::PartialEq>::eq,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,<identifier::Identifier as std::ops::Drop>::drop,2,True,full
semver_gemini-2.5-flash-nothinking_20251127_013324,display::pad,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,eval::matches_comparator,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,eval::matches_exact,1,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,eval::matches_less,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,eval::matches_req,2,True,full
semver_gemini-2.5-flash-nothinking_20251127_013324,eval::pre_is_compatible,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,identifier::Identifier::is_empty_or_inline,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,identifier::Identifier::new_unchecked,3,True,rule
semver_gemini-2.5-flash-nothinking_20251127_013324,identifier::bytes_for_varint,2,True,full
semver_gemini-2.5-flash-nothinking_20251127_013324,identifier::decode_len::decode_len_cold,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,identifier::ptr_as_str,2,True,full
semver_gemini-2.5-flash-nothinking_20251127_013324,identifier::ptr_to_repr,2,True,full
semver_gemini-2.5-flash-nothinking_20251127_013324,impls::<impl std::cmp::Ord for Prerelease>::cmp,1,True,rule
semver_gemini-2.5-flash-nothinking_20251127_013324,impls::<impl std::cmp::PartialOrd for BuildMetadata>::partial_cmp,2,True,rule
semver_gemini-2.5-flash-nothinking_20251127_013324,impls::<impl std::hash::Hash for identifier::Identifier>::hash,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,impls::<impl std::iter::FromIterator<Comparator> for VersionReq>::from_iter,1,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,impls::<impl std::ops::Deref for BuildMetadata>::deref,2,True,rule
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::<impl std::str::FromStr for BuildMetadata>::from_str,1,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::<impl std::str::FromStr for Comparator>::from_str,1,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::<impl std::str::FromStr for Version>::from_str,1,True,rule
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::<impl std::str::FromStr for VersionReq>::from_str,1,True,rule
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::Error::new,3,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::build_identifier,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::comparator,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::dot,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::identifier,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::numeric_identifier,2,False,unresolved
semver_gemini-2.5-flash-nothinking_20251127_013324,parse::prerelease_identifier,2,False,unresolved
