batch_id,run_id,final_status,normalized_status,final_stage,attempt_count,rule_duration_sec,full_duration_sec,final_pending,strict_success,normalized_success,strict_normalized_delta,frozen_status
humantime_gpt-5-nano_20251109_004846::batch_0063,humantime_gpt-5-nano_20251109_004846,resolved_by_full,normalized_resolved,full,1,10.551,24.425,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0064,humantime_gpt-5-nano_20251109_004846,resolved_by_full,normalized_resolved,full,1,11.035,23.367,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0065,humantime_gpt-5-nano_20251109_004846,resolved_by_full,normalized_resolved,full,1,10.468,28.205,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0066,humantime_gpt-5-nano_20251109_004846,resolved_by_rule,normalized_resolved,rule,1,14.162,,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0067,humantime_gpt-5-nano_20251109_004846,resolved_by_rule,normalized_resolved,rule,1,13.299,,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0068,humantime_gpt-5-nano_20251109_004846,resolved_by_rule,normalized_resolved,rule,1,14.896,,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0069,humantime_gpt-5-nano_20251109_004846,resolved_by_full,normalized_resolved,full,1,20.451,29.447,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0070,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.82,43.986,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0071,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,21.312,43.848,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0072,humantime_gpt-5-nano_20251109_004846,resolved_by_full,normalized_resolved,full,1,10.016,23.919,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0073,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,10.413,35.915,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0074,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.173,36.651,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0075,humantime_gpt-5-nano_20251109_004846,resolved_by_full,normalized_resolved,full,1,19.042,28.786,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0076,humantime_gpt-5-nano_20251109_004846,resolved_by_full,normalized_resolved,full,1,27.925,33.66,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0077,humantime_gpt-5-nano_20251109_004846,full_runtime_failed,normalized_runtime_failed,full,1,0.461,5.453,True,False,False,0,no_frozen
humantime_gpt-5-nano_20251109_004846::batch_0078,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.412,45.237,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0079,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,21.562,43.628,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0080,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.31,44.066,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0081,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,21.249,43.727,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0082,humantime_gpt-5-nano_20251109_004846,resolved_by_full,normalized_resolved,full,1,20.446,29.578,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0083,humantime_gpt-5-nano_20251109_004846,full_runtime_failed,normalized_runtime_failed,full,1,0.314,4.797,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0084,humantime_gpt-5-nano_20251109_004846,full_runtime_failed,normalized_runtime_failed,full,1,0.419,5.673,True,False,False,0,no_frozen
humantime_gpt-5-nano_20251109_004846::batch_0085,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,21.776,37.28,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0086,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,21.157,41.273,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0087,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.755,40.082,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0088,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.124,41.733,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0089,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,21.064,44.377,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0090,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,21.259,43.666,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0091,humantime_gpt-5-nano_20251109_004846,resolved_by_full,normalized_resolved,full,1,21.493,30.454,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0092,humantime_gpt-5-nano_20251109_004846,full_runtime_failed,normalized_runtime_failed,full,1,0.701,5.858,True,False,False,0,no_frozen
humantime_gpt-5-nano_20251109_004846::batch_0093,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,21.824,45.185,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0094,humantime_gpt-5-nano_20251109_004846,full_runtime_failed,normalized_runtime_failed,full,1,0.317,5.777,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0095,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,27.327,47.363,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0096,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.862,39.606,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0097,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,18.115,38.851,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0098,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,19.565,38.773,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0099,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.727,40.56,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0100,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,27.78,52.716,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0101,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,21.576,43.634,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0102,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,25.833,37.006,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0103,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,27.7,46.467,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0104,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.576,41.574,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0105,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.475,42.716,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0106,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.596,43.214,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0107,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,19.545,44.126,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0108,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,10.827,35.993,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0109,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,10.854,37.804,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0110,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,9.881,36.629,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0111,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,27.296,47.755,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0112,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.253,41.279,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0113,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.891,42.054,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0114,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.325,42.672,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0115,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,17.793,38.246,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0116,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,20.17,42.273,True,False,False,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0117,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,18.979,40.078,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0118,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_resolved,full,1,19.183,40.638,True,False,True,1,no_frozen
humantime_gpt-5-nano_20251109_004846::batch_0119,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,22.764,32.441,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0120,humantime_gpt-5-nano_20251109_004846,resolved_by_rule,normalized_resolved,rule,1,14.313,,False,True,True,0,frozen_cleared
humantime_gpt-5-nano_20251109_004846::batch_0121,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,24.528,35.098,True,False,False,0,frozen_unresolved
humantime_gpt-5-nano_20251109_004846::batch_0122,humantime_gpt-5-nano_20251109_004846,unresolved_after_full,normalized_unresolved,full,1,24.839,27.791,True,False,False,0,frozen_unresolved
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0001,itoa_gemini-2.5-flash-nothinking_20251127_010109,resolved_by_full,normalized_resolved,full,1,1.22,28.942,False,True,True,0,frozen_cleared
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0002,itoa_gemini-2.5-flash-nothinking_20251127_010109,resolved_by_full,normalized_resolved,full,1,1.265,19.182,False,True,True,0,frozen_cleared
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0003,itoa_gemini-2.5-flash-nothinking_20251127_010109,resolved_by_full,normalized_resolved,full,1,1.077,5.22,False,True,True,0,frozen_cleared
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0004,itoa_gemini-2.5-flash-nothinking_20251127_010109,unresolved_after_full,normalized_unresolved,full,1,0.936,15.917,True,False,False,0,frozen_unresolved
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0005,itoa_gemini-2.5-flash-nothinking_20251127_010109,unresolved_after_full,normalized_unresolved,full,1,1.062,14.157,True,False,False,0,frozen_unresolved
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0006,itoa_gemini-2.5-flash-nothinking_20251127_010109,resolved_by_full,normalized_resolved,full,1,0.811,3.142,False,True,True,0,frozen_cleared
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0007,itoa_gemini-2.5-flash-nothinking_20251127_010109,resolved_by_full,normalized_resolved,full,1,1.079,14.412,False,True,True,0,frozen_cleared
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0008,itoa_gemini-2.5-flash-nothinking_20251127_010109,resolved_by_full,normalized_resolved,full,1,1.032,3.541,False,True,True,0,frozen_cleared
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0009,itoa_gemini-2.5-flash-nothinking_20251127_010109,resolved_by_full,normalized_resolved,full,1,1.705,3.696,False,True,True,0,frozen_cleared
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0010,itoa_gemini-2.5-flash-nothinking_20251127_010109,unresolved_after_full,normalized_unresolved,full,1,1.269,19.668,True,False,False,0,frozen_unresolved
itoa_gemini-2.5-flash-nothinking_20251127_010109::batch_0011,itoa_gemini-2.5-flash-nothinking_20251127_010109,unresolved_after_full,normalized_unresolved,full,1,1.679,10.718,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0001,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,35.689,115.448,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0002,log_gemini-2.5-flash-nothinking_20251127_025911,resolved_by_full,normalized_resolved,full,1,39.69,72.059,False,True,True,0,frozen_cleared
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0003,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,58.131,124.895,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0004,log_gemini-2.5-flash-nothinking_20251127_025911,resolved_by_full,normalized_resolved,full,1,62.566,60.089,False,True,True,0,frozen_cleared
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0005,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,68.678,128.354,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0006,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,47.276,112.363,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0007,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,45.849,113.779,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0008,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,48.031,114.59,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0009,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,44.328,120.427,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0010,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,69.699,131.879,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0011,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,71.334,138.722,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0012,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,49.198,115.303,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0013,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,70.967,145.378,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0014,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.505,132.801,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0015,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.58,129.527,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0016,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,65.96,140.615,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0017,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,44.994,117.229,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0018,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.986,122.236,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0019,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.514,126.992,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0020,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.653,155.631,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0021,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,45.371,131.784,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0022,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,45.171,127.073,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0023,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,69.895,106.771,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0024,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,47.711,107.257,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0025,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,72.558,132.159,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0026,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,48.046,147.139,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0027,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,72.685,132.672,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0028,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,38.043,111.177,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0029,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,50.025,128.667,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0030,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,71.551,129.238,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0031,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,47.007,113.157,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0032,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,47.014,128.568,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0033,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,45.836,125.31,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0034,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,45.603,126.223,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0035,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,46.64,129.781,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0036,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,45.771,132.906,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0037,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,45.699,117.335,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0038,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.911,141.028,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0039,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,68.224,136.084,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0040,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,44.166,118.561,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0041,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,45.286,115.611,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0042,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,66.941,139.036,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0043,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.291,148.924,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0044,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,44.203,126.628,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0045,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,65.981,151.41,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0046,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.258,136.996,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0047,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,66.531,144.121,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0048,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,44.923,111.836,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0049,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.056,139.199,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0050,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,57.944,135.121,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0051,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,65.733,139.3,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0052,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,43.66,115.407,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0053,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,44.016,124.265,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0054,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,43.68,118.945,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0055,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,42.189,116.658,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0056,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,42.969,116.62,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0057,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,25.81,123.371,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0058,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,44.495,118.682,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0059,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,44.243,115.538,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0060,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,65.78,133.889,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0061,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,67.47,142.546,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0062,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,45.306,120.657,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0063,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,21.642,120.336,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0064,log_gemini-2.5-flash-nothinking_20251127_025911,resolved_by_rule,normalized_resolved,rule,1,44.322,,False,True,True,0,frozen_cleared
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0065,log_gemini-2.5-flash-nothinking_20251127_025911,resolved_by_rule,normalized_resolved,rule,1,73.458,,False,True,True,0,frozen_cleared
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0066,log_gemini-2.5-flash-nothinking_20251127_025911,resolved_by_full,normalized_resolved,full,1,74.045,93.996,False,True,True,0,frozen_cleared
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0067,log_gemini-2.5-flash-nothinking_20251127_025911,unresolved_after_full,normalized_unresolved,full,1,124.607,152.645,True,False,False,0,frozen_unresolved
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0068,log_gemini-2.5-flash-nothinking_20251127_025911,resolved_by_full,normalized_resolved,full,1,16.947,77.837,False,True,True,0,frozen_cleared
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0069,log_gemini-2.5-flash-nothinking_20251127_025911,resolved_by_full,normalized_resolved,full,1,73.45,79.784,False,True,True,0,frozen_cleared
log_gemini-2.5-flash-nothinking_20251127_025911::batch_0070,log_gemini-2.5-flash-nothinking_20251127_025911,resolved_by_full,normalized_resolved,full,1,11.866,82.841,False,True,True,0,frozen_cleared
